api_call_id	centroid_lon	centroid_lat	gridId	gridX	gridY	forecast	forecastHourly	forecastOffice	forecastGridData	observationStations	forecastZone	timeZone	radarStation
https://api.weather.gov/points/49.2703,-94.9476	-94.9476	49.2703	FGF	160	171	https://api.weather.gov/gridpoints/FGF/160,171/forecast	https://api.weather.gov/gridpoints/FGF/160,171/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/160,171	https://api.weather.gov/gridpoints/FGF/160,171/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.27,-94.9138	-94.9138	49.27	FGF	161	171	https://api.weather.gov/gridpoints/FGF/161,171/forecast	https://api.weather.gov/gridpoints/FGF/161,171/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/161,171	https://api.weather.gov/gridpoints/FGF/161,171/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2697999,-94.8799	-94.8799	49.2697999	FGF	162	171	https://api.weather.gov/gridpoints/FGF/162,171/forecast	https://api.weather.gov/gridpoints/FGF/162,171/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/162,171	https://api.weather.gov/gridpoints/FGF/162,171/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2695,-94.846	-94.846	49.2695	FGF	163	171	https://api.weather.gov/gridpoints/FGF/163,171/forecast	https://api.weather.gov/gridpoints/FGF/163,171/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/163,171	https://api.weather.gov/gridpoints/FGF/163,171/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2489,-95.1513	-95.1513	49.2489	FGF	153	170	https://api.weather.gov/gridpoints/FGF/153,170/forecast	https://api.weather.gov/gridpoints/FGF/153,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/153,170	https://api.weather.gov/gridpoints/FGF/153,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2487,-95.1174	-95.1174	49.2487	FGF	154	170	https://api.weather.gov/gridpoints/FGF/154,170/forecast	https://api.weather.gov/gridpoints/FGF/154,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/154,170	https://api.weather.gov/gridpoints/FGF/154,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2485,-95.0835	-95.0835	49.2485	FGF	155	170	https://api.weather.gov/gridpoints/FGF/155,170/forecast	https://api.weather.gov/gridpoints/FGF/155,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/155,170	https://api.weather.gov/gridpoints/FGF/155,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2482,-95.0496	-95.0496	49.2482	FGF	156	170	https://api.weather.gov/gridpoints/FGF/156,170/forecast	https://api.weather.gov/gridpoints/FGF/156,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/156,170	https://api.weather.gov/gridpoints/FGF/156,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.248,-95.0158	-95.0158	49.248	FGF	158	170	https://api.weather.gov/gridpoints/FGF/158,170/forecast	https://api.weather.gov/gridpoints/FGF/158,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/158,170	https://api.weather.gov/gridpoints/FGF/158,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2478,-94.9819	-94.9819	49.2478	FGF	159	170	https://api.weather.gov/gridpoints/FGF/159,170/forecast	https://api.weather.gov/gridpoints/FGF/159,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/159,170	https://api.weather.gov/gridpoints/FGF/159,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2475,-94.9479999	-94.9479999	49.2475	FGF	160	170	https://api.weather.gov/gridpoints/FGF/160,170/forecast	https://api.weather.gov/gridpoints/FGF/160,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/160,170	https://api.weather.gov/gridpoints/FGF/160,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.2473,-94.9141	-94.9141	49.2473	FGF	161	170	https://api.weather.gov/gridpoints/FGF/161,170/forecast	https://api.weather.gov/gridpoints/FGF/161,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/161,170	https://api.weather.gov/gridpoints/FGF/161,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
https://api.weather.gov/points/49.247,-94.8803	-94.8803	49.247	FGF	162	170	https://api.weather.gov/gridpoints/FGF/162,170/forecast	https://api.weather.gov/gridpoints/FGF/162,170/forecast/hourly	https://api.weather.gov/offices/FGF	https://api.weather.gov/gridpoints/FGF/162,170	https://api.weather.gov/gridpoints/FGF/162,170/stations	https://api.weather.gov/zones/forecast/MNZ006	America/Chicago	KMVX
